"fecha_vigencia","precio","provincia","localidad","direccion"
2023-12-13 22:00:00,649,"BUENOS AIRES","SALLIQUELO","ITALIA Y UNZUE"
2024-02-01,885,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-02-01,885,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-04-01,997,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-04-01,997,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-05-01,1037,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-05-01,1037,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-06-01,1079,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-06-01,1079,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-07-01 06:00:00,1111,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-07-01 06:00:00,1111,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-03-02,952,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-03-02,952,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-01-03 09:00:00,831,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-01-03 09:00:00,831,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2023-12-08 13:00:00,485,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2023-12-08 13:00:00,485,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2023-12-13 22:00:00,659,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2023-12-13 22:00:00,659,"MISIONES","APOSTOLES","AV. DEMETRIO HREÑUK Km. 54"
2024-02-01,858,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-02-01,858,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-04-01,966,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-04-01,966,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-05-01,1005,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-05-01,1005,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-06-01,1046,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-06-01,1046,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-07-01,1077,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-07-01,1077,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-03-02,923,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-03-02,923,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-01-03 09:00:00,806,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-01-03 09:00:00,806,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2023-12-08 13:00:00,460,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2023-12-08 13:00:00,460,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2023-12-13 22:00:00,639,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2023-12-13 22:00:00,639,"CORDOBA","LA CARLOTA","RUTA 8 KM. 500   LA CARLOTA PCIA.CÓRDOBA"
2024-02-01,825,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-02-01,825,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-03-01,837,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-03-01,837,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-04-01,942,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-04-01,942,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-05-01,980,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-05-01,980,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-06-01,1020,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-06-01,1020,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-07-01,1052,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-07-01,1052,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-03-02,900,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-03-02,900,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-01-03 09:00:00,775,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-01-03 09:00:00,775,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-06-04,1021,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-06-04,1021,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2023-12-08 13:00:00,449,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2023-12-08 13:00:00,449,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2023-12-13 22:00:00,616,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2023-12-13 22:00:00,616,"BUENOS AIRES","VIRREY DEL PINO","JUAN M DE ROSAS 19469"
2024-02-01,871,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-02-01,871,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-04-01,981,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-04-01,981,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-05-01,1020,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-05-01,1020,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-06-01,1061,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-06-01,1061,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-07-01,1093,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-07-01,1093,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-03-02,937,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-03-02,937,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-01-03 09:00:00,818,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-01-03 09:00:00,818,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2023-12-08 13:00:00,475,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2023-12-08 13:00:00,475,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2023-12-13 22:00:00,649,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2023-12-13 22:00:00,649,"BUENOS AIRES","RAUCH","AV SAN MARTIN 202"
2024-02-01,871,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-02-01,871,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-04-01,981,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-04-01,981,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-05-01,1020,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-05-01,1020,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-06-01,1061,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-06-01,1061,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-07-01,1093,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-07-01,1093,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-03-02,937,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-03-02,937,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-01-03 09:00:00,818,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-01-03 09:00:00,818,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2023-12-08 13:00:00,475,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2023-12-08 13:00:00,475,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2023-12-13 22:00:00,649,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2023-12-13 22:00:00,649,"BUENOS AIRES","RAUCH","RUTA 30 Y DARDO ROCHA"
2024-02-01,858,"CORDOBA","CORDOBA","Sabattini 2014"
2024-02-01,858,"CORDOBA","CORDOBA","Sabattini 2014"
2024-04-01,966,"CORDOBA","CORDOBA","Sabattini 2014"
2024-04-01,966,"CORDOBA","CORDOBA","Sabattini 2014"
2024-05-01,1005,"CORDOBA","CORDOBA","Sabattini 2014"
2024-05-01,1005,"CORDOBA","CORDOBA","Sabattini 2014"
2024-06-01,1046,"CORDOBA","CORDOBA","Sabattini 2014"
2024-06-01,1046,"CORDOBA","CORDOBA","Sabattini 2014"
2024-07-01,1077,"CORDOBA","CORDOBA","Sabattini 2014"
2024-07-01,1077,"CORDOBA","CORDOBA","Sabattini 2014"
2024-03-02,923,"CORDOBA","CORDOBA","Sabattini 2014"
2024-03-02,923,"CORDOBA","CORDOBA","Sabattini 2014"
2024-01-03 09:00:00,806,"CORDOBA","CORDOBA","Sabattini 2014"
2024-01-03 09:00:00,806,"CORDOBA","CORDOBA","Sabattini 2014"
2023-12-08 13:00:00,463,"CORDOBA","CORDOBA","Sabattini 2014"
2023-12-08 13:00:00,463,"CORDOBA","CORDOBA","Sabattini 2014"
2023-12-13 22:00:00,639,"CORDOBA","CORDOBA","Sabattini 2014"
2023-12-13 22:00:00,639,"CORDOBA","CORDOBA","Sabattini 2014"
2024-02-01,858,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-02-01,858,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-04-01,966,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-04-01,966,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-05-01,1005,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-05-01,1005,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-06-01,1046,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-06-01,1046,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-07-01,1077,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-07-01,1077,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-03-02,923,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-03-02,923,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-01-03 09:00:00,806,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-01-03 09:00:00,806,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2023-12-08 13:00:00,460,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2023-12-08 13:00:00,460,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2023-12-13 22:00:00,639,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2023-12-13 22:00:00,639,"CORDOBA","CORRAL DE BUSTOS","AV ARGENTINA 57"
2024-02-01,858,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-02-01,858,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-04-01,966,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-04-01,966,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-05-01,1005,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-05-01,1005,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-06-01,1046,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-06-01,1046,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-07-01,1077,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-07-01,1077,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-03-02,923,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-03-02,923,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-01-03 09:00:00,806,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-01-03 09:00:00,806,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2023-12-08 13:00:00,463,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2023-12-08 13:00:00,463,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2023-12-13 22:00:00,639,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2023-12-13 22:00:00,639,"CORDOBA","CORDOBA","BV DE LOS ALEMANES 4282"
2024-02-01,858,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-02-01,858,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-04-01,966,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-04-01,966,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-05-01,1005,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-05-01,1005,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-06-01,1046,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-06-01,1046,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-07-01,1077,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-07-01,1077,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-03-02,923,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-03-02,923,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-01-03 09:00:00,806,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-01-03 09:00:00,806,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2023-12-08 13:00:00,460,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2023-12-08 13:00:00,460,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2023-12-13 22:00:00,639,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2023-12-13 22:00:00,639,"CORDOBA","CAMILO ALDAO","Bv José María aldao e Islasa Malvinas, quinta 10 suerte 2"
2024-02-01,858,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-02-01,858,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-04-01,966,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-04-01,966,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-05-01,1005,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-05-01,1005,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-06-01,1046,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-06-01,1046,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-07-01,1077,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-07-01,1077,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-03-02,923,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-03-02,923,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-01-03 09:00:00,806,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-01-03 09:00:00,806,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2023-12-08 13:00:00,460,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2023-12-08 13:00:00,460,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2023-12-13 22:00:00,639,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2023-12-13 22:00:00,639,"CORDOBA","MARCOS JUAREZ","INTENDENTE J. LOINAS 260"
2024-02-01,858,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-02-01,858,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-04-01,966,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-04-01,966,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-05-01,1005,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-05-01,1005,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-06-01,1046,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-06-01,1046,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-07-01,1077,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-07-01,1077,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-03-02,923,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-03-02,923,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-01-03 09:00:00,806,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-01-03 09:00:00,806,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2023-12-08 13:00:00,460,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2023-12-08 13:00:00,460,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2023-12-13 22:00:00,639,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2023-12-13 22:00:00,639,"CORDOBA","MONTE MAIZ","Ruta Provincial 11 Manzana 78 Acceso Este A Isla Verde"
2024-02-01,858,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-02-01,858,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-04-01,966,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-04-01,966,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-05-01,1005,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-05-01,1005,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-06-01,1046,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-06-01,1046,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-07-01,1077,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-07-01,1077,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-03-02,923,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-03-02,923,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-01-03 09:00:00,806,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-01-03 09:00:00,806,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2023-12-08 13:00:00,462,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2023-12-08 13:00:00,462,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2023-12-13 22:00:00,639,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2023-12-13 22:00:00,639,"SANTA FE","SAN JOSE DE LA ESQUINA","RUTA PROVINCIAL 92 Y RIVADAVIA"
2024-02-01,825,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-02-01,825,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-03-01,837,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-03-01,837,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-04-01,942,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-04-01,942,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-05-01,980,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-05-01,980,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-06-01,1020,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-06-01,1020,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-07-01,1052,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-07-01,1052,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-03-02,900,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-03-02,900,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-01-03 09:00:00,775,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-01-03 09:00:00,775,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-06-04,1021,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-06-04,1021,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2023-12-08 13:00:00,449,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2023-12-08 13:00:00,449,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2023-12-13 22:00:00,616,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2023-12-13 22:00:00,616,"BUENOS AIRES","GONZALEZ CATAN","senguel 6988"
2024-02-01,829,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-02-01,829,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-04-01,934,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-04-01,934,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-05-01,971,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-05-01,971,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-06-01,1024,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-06-01,1024,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-07-01,1056,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-07-01,1056,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-03-02,892,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-03-02,892,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-01-03 09:00:00,779,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-01-03 09:00:00,779,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-06-04,1025,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-06-04,1025,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2023-12-08 13:00:00,450,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2023-12-08 13:00:00,450,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2023-12-13 22:00:00,618,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2023-12-13 22:00:00,618,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-05-30,984,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-05-30,984,"JUJUY","SAN PEDRO","HIPOLITO IRIGOYEN Nº 10"
2024-02-01,799,"MENDOZA","SAN JOSE","MITRE 1473"
2024-02-01,799,"MENDOZA","SAN JOSE","MITRE 1473"
2024-04-01,899,"MENDOZA","SAN JOSE","MITRE 1473"
2024-04-01,899,"MENDOZA","SAN JOSE","MITRE 1473"
2024-05-01,935,"MENDOZA","SAN JOSE","MITRE 1473"
2024-05-01,935,"MENDOZA","SAN JOSE","MITRE 1473"
2024-06-01,973,"MENDOZA","SAN JOSE","MITRE 1473"
2024-06-01,973,"MENDOZA","SAN JOSE","MITRE 1473"
2024-07-01,999,"MENDOZA","SAN JOSE","MITRE 1473"
2024-07-01,999,"MENDOZA","SAN JOSE","MITRE 1473"
2024-03-02,859,"MENDOZA","SAN JOSE","MITRE 1473"
2024-03-02,859,"MENDOZA","SAN JOSE","MITRE 1473"
2024-01-03 09:00:00,755,"MENDOZA","SAN JOSE","MITRE 1473"
2024-01-03 09:00:00,755,"MENDOZA","SAN JOSE","MITRE 1473"
2023-12-08 13:00:00,430,"MENDOZA","SAN JOSE","MITRE 1473"
